#Title,Digilent WaveForms Spectrum Analyzer Data
#Device Name,Analog Discovery
#Serial Number,SN:210244693068
#Software Version,2.7.5
Frequency (Hz),Trace 1 (dB)
72509.765625,-61.2001706678698
72753.90625,-57.4016758610557
72998.046875,-53.7314383839965
73242.1875,-53.2835018443921
73486.328125,-56.4552083929106
73730.46875,-57.0858233214147
73974.609375,-68.0670795368904
74218.75,-66.2664882314358
74462.890625,-69.6893894062162
74707.03125,-56.8662139787205
74951.171875,-61.7584451226743
75195.3125,-55.4289588703437
75439.453125,-58.691073345669
75683.59375,-57.7511911542854
75927.734375,-55.4443795629291
76171.875,-51.6593248220001
76416.015625,-50.4412225511991
76660.15625,-63.4390127680425
76904.296875,-54.319416508702
77148.4375,-66.1971709783715
77392.578125,-51.860992399959
77636.71875,-52.7777575383561
77880.859375,-54.892834813156
78125,-55.1127056312595
78369.140625,-59.4147020038848
78613.28125,-54.58082812529
78857.421875,-56.8256475996113
79101.5625,-70.5066823422788
79345.703125,-56.6585662719819
79589.84375,-52.6315840638748
79833.984375,-53.415787157913
80078.125,-60.8496309796183
80322.265625,-52.3448545003268
80566.40625,-58.725463218545
80810.546875,-51.1496841882181
81054.6875,-48.5045420717043
81298.828125,-52.1530602079565
81542.96875,-54.3047056928111
81787.109375,-52.813570715032
82031.25,-77.2480412726211
82275.390625,-57.1803830085653
82519.53125,-58.0192926814661
82763.671875,-51.7501730205299
83007.8125,-57.0975446412029
83251.953125,-52.5201065408012
83496.09375,-48.5668877101235
83740.234375,-51.2320358458954
83984.375,-55.8144195456806
84228.515625,-55.154243920475
84472.65625,-52.1058156745366
84716.796875,-53.1422835259757
84960.9375,-48.2359881976715
85205.078125,-49.8115461846937
85449.21875,-54.1416191546251
85693.359375,-52.8832740243691
85937.5,-56.1808030938185
86181.640625,-53.9667173968739
86425.78125,-55.1816551324693
86669.921875,-49.0726548601296
86914.0625,-55.437593571455
87158.203125,-53.6702501733564
87402.34375,-56.6521623530118
87646.484375,-58.6050487240666
87890.625,-56.2370301777529
88134.765625,-59.2532868979266
88378.90625,-56.1402782179035
88623.046875,-65.9696669213925
88867.1875,-68.1555522332801
89111.328125,-56.6141818697313
89355.46875,-63.7136063997958
89599.609375,-56.974413345532
89843.75,-51.7781374174769
90087.890625,-53.6779657968258
90332.03125,-58.6147218907918
90576.171875,-57.8659318827424
90820.3125,-61.6146011857564
91064.453125,-48.7005090566616
91308.59375,-45.8199832310692
91552.734375,-49.8749456739259
91796.875,-57.744077296718
92041.015625,-59.0494986775767
92285.15625,-53.2919663390083
92529.296875,-60.4210271870819
92773.4375,-54.5056650465369
93017.578125,-54.9927344168128
93261.71875,-71.7057811154856
93505.859375,-69.7304665537843
93750,-59.4071469678993
93994.140625,-54.6057847690351
94238.28125,-61.3052678317304
94482.421875,-60.6796350261825
94726.5625,-57.9046115715442
94970.703125,-52.583205379733
95214.84375,-58.2064686223303
95458.984375,-58.026980284925
95703.125,-52.2429785186626
95947.265625,-52.0292455539476
96191.40625,-53.6060758347244
96435.546875,-52.1331454515022
96679.6875,-55.1937070422041
96923.828125,-52.4745378746413
97167.96875,-51.1975464580121
97412.109375,-61.9390747133509
97656.25,-66.3924918209054
97900.390625,-62.250800781727
98144.53125,-59.8729966108861
98388.671875,-62.5533087649521
98632.8125,-57.4933975038871
98876.953125,-49.487286135352
99121.09375,-49.8843651256372
99365.234375,-56.0716448528018
99609.375,-65.5240361440053
99853.515625,-68.7131575093201
100097.65625,-55.2145215762942
100341.796875,-51.9801212403215
100585.9375,-60.8874036797013
100830.078125,-49.7145687197611
101074.21875,-50.7228449589397
101318.359375,-54.2522807085298
101562.5,-54.6850676321862
101806.640625,-62.3585869677764
102050.78125,-49.7752484526173
102294.921875,-52.4432239746405
102539.0625,-57.7089385438377
102783.203125,-56.764980880178
103027.34375,-59.9116331102629
103271.484375,-49.2074925352381
103515.625,-50.5418976166756
103759.765625,-57.6596628602443
104003.90625,-60.0713926371437
104248.046875,-59.5584364611975
104492.1875,-64.9387527659717
104736.328125,-53.3367293178322
104980.46875,-53.9041762344085
105224.609375,-56.1925484349026
105468.75,-58.6499071424
105712.890625,-53.4701967642951
105957.03125,-55.3817913072635
106201.171875,-58.9210153496305
106445.3125,-60.5243515808514
106689.453125,-60.7335113751553
106933.59375,-65.1811220375816
107177.734375,-61.6059052933114
107421.875,-53.0135736341265
107666.015625,-57.0490801949496
107910.15625,-61.7894312907847
108154.296875,-52.425973831665
108398.4375,-47.2896882139634
108642.578125,-49.178946482679
108886.71875,-54.9398042932121
109130.859375,-54.2911359982373
109375,-54.236104530715
109619.140625,-53.7511729150791
109863.28125,-54.7719809165061
110107.421875,-56.3591827366304
110351.5625,-59.9879477613231
110595.703125,-48.7358418090544
110839.84375,-47.4961471213322
111083.984375,-57.3681019774752
111328.125,-48.829187687891
111572.265625,-48.3033608171391
111816.40625,-58.6042048949291
112060.546875,-56.5768421353293
112304.6875,-72.821088329345
112548.828125,-58.1175363471877
112792.96875,-57.5624712790294
113037.109375,-55.2832743309137
113281.25,-60.1431801485565
113525.390625,-63.9296058644897
113769.53125,-50.6651071451008
114013.671875,-50.2332463993644
114257.8125,-60.0547679525484
114501.953125,-58.7088182690284
114746.09375,-67.6320264158103
114990.234375,-54.317587035785
115234.375,-48.6564237916905
115478.515625,-52.4463612914621
115722.65625,-64.6652446795406
115966.796875,-54.8749270149924
116210.9375,-52.1939963622194
116455.078125,-61.0725195674851
116699.21875,-93.5818766913075
116943.359375,-77.2205387501428
117187.5,-62.0543827239109
117431.640625,-52.7274309376064
117675.78125,-54.9185050256343
117919.921875,-57.2043213632695
118164.0625,-65.184392369781
118408.203125,-61.5907995738459
118652.34375,-62.2526176928966
118896.484375,-59.759693504204
119140.625,-50.0965874700882
119384.765625,-50.3971014021796
119628.90625,-64.1725321748002
119873.046875,-51.5766618437522
120117.1875,-53.8194527899129
120361.328125,-59.9300604345084
120605.46875,-54.0653491451498
120849.609375,-50.3566290672895
121093.75,-48.9283343122407
121337.890625,-48.7892305859964
121582.03125,-56.666586350276
121826.171875,-55.9771671963266
122070.3125,-57.8450250619923
122314.453125,-51.9496408023106
122558.59375,-47.9668400215887
122802.734375,-47.1244173059868
123046.875,-49.2899902518134
123291.015625,-51.6178042618564
123535.15625,-50.741389373298
123779.296875,-51.7614797555061
124023.4375,-55.3107348650507
124267.578125,-52.2532671698465
124511.71875,-57.908548641109
124755.859375,-65.6620635025897
125000,-55.480442137777
125244.140625,-53.7240225284528
125488.28125,-53.4871022596689
125732.421875,-55.6963946121751
125976.5625,-66.3665694542675
126220.703125,-59.5552212603959
126464.84375,-59.7360960333866
126708.984375,-58.4599085321743
126953.125,-54.0323400479483
127197.265625,-63.1376872493192
127441.40625,-65.3417217713579
127685.546875,-56.8742065731093
127929.6875,-72.6859585726154
128173.828125,-55.7722082095366
128417.96875,-57.7351645121004
128662.109375,-56.6113258278718
128906.25,-53.464143656914
129150.390625,-59.8641236619266
129394.53125,-60.4518672288479
129638.671875,-61.1528357675871
129882.8125,-55.7903423068702
130126.953125,-65.8695068712479
130371.09375,-58.3013654560443
130615.234375,-66.0646020146226
130859.375,-52.9669431533606
131103.515625,-51.6823964696814
131347.65625,-61.0017900861713
131591.796875,-60.9866648200554
131835.9375,-59.0708329685376
132080.078125,-49.6718443332498
132324.21875,-50.1256691121148
132568.359375,-65.3860160039798
132812.5,-57.8162805956623
133056.640625,-62.937021268037
133300.78125,-53.032887297949
133544.921875,-48.7905338203516
133789.0625,-55.9855704436484
134033.203125,-58.3527527176629
134277.34375,-59.8233087375361
134521.484375,-55.7618678727925
134765.625,-59.5559895872555
135009.765625,-58.7954953935886
135253.90625,-51.8974606321881
135498.046875,-55.2340189339428
135742.1875,-50.2023373841769
135986.328125,-50.5260284625589
136230.46875,-55.9244673655389
136474.609375,-54.5581320652592
136718.75,-52.0705849913184
136962.890625,-52.3833162079612
137207.03125,-57.287085922404
137451.171875,-51.8020539025929
137695.3125,-52.6296968989447
137939.453125,-72.3233703523619
138183.59375,-55.6637264915338
138427.734375,-53.0917455455866
138671.875,-59.1196118976004
138916.015625,-50.0671468960559
139160.15625,-47.9545204410488
139404.296875,-52.1397337204602
139648.4375,-62.4826095368425
139892.578125,-54.3336077749875
140136.71875,-57.5211400579207
140380.859375,-55.5885893150389
140625,-47.9821766208653
140869.140625,-54.6174515735997
141113.28125,-62.8443481203353
141357.421875,-54.1823451726302
141601.5625,-51.0347227193067
141845.703125,-55.0934868682136
142089.84375,-59.0110280555068
142333.984375,-61.1116673989482
142578.125,-49.3231232882318
142822.265625,-52.4670621108145
143066.40625,-55.6934699538862
143310.546875,-52.4052678437432
143554.6875,-61.5431831989023
143798.828125,-64.2829776239783
144042.96875,-54.8124399557213
144287.109375,-52.1747017453706
144531.25,-63.4438162903637
144775.390625,-76.7828165959671
145019.53125,-58.3563290331327
145263.671875,-53.27995297345
145507.8125,-57.7044916028177
145751.953125,-65.1184812536006
145996.09375,-62.8021118283965
146240.234375,-53.0347512743079
146484.375,-51.8562588925738
146728.515625,-56.3676634992449
146972.65625,-52.5402297235403
147216.796875,-53.1533798583656
147460.9375,-56.8853042977582
147705.078125,-54.3330467075125
147949.21875,-58.3567265885777
148193.359375,-59.3831398722389
148437.5,-52.6765546560515
148681.640625,-52.2176637189214
148925.78125,-57.7239489836686
149169.921875,-57.9098997242279
149414.0625,-54.3355897752974
149658.203125,-49.0023547454338
149902.34375,-50.5573881206665
150146.484375,-52.720792047764
150390.625,-56.9962640312501
150634.765625,-62.7698576695593
150878.90625,-52.2279912746117
151123.046875,-52.4926073344382
151367.1875,-62.4189928123978
151611.328125,-57.7951616876142
151855.46875,-57.8762676894069
152099.609375,-53.6753453225833
152343.75,-55.2479102013548
152587.890625,-59.0181456305768
152832.03125,-57.4399115377719
153076.171875,-57.236944964338
153320.3125,-54.025674964777
153564.453125,-54.7172256985894
153808.59375,-63.2964615397035
154052.734375,-47.1503720966591
154296.875,-46.0377382973293
154541.015625,-57.1767419938688
154785.15625,-54.5021572308216
155029.296875,-58.4762219771158
155273.4375,-54.9357155791219
155517.578125,-53.0784143653431
155761.71875,-58.1586422079245
156005.859375,-62.7141776453631
156250,-54.4715310198373
156494.140625,-58.4948530636848
156738.28125,-59.6127677106222
156982.421875,-57.0865215892361
157226.5625,-55.1629628162514
157470.703125,-60.3771577994686
157714.84375,-60.5632387959018
157958.984375,-53.9021747144862
158203.125,-52.9098119467442
158447.265625,-61.3749608321984
158691.40625,-63.9113269589993
158935.546875,-56.2525093907882
159179.6875,-60.6404565604537
159423.828125,-50.6507107925063
159667.96875,-51.4091805591529
159912.109375,-55.0159810232131
160156.25,-69.896698515338
160400.390625,-51.6555238299907
160644.53125,-48.6788967240686
160888.671875,-54.4049455169266
161132.8125,-55.3827570706825
161376.953125,-53.5567784853965
161621.09375,-61.7194136898662
161865.234375,-62.4218682256994
162109.375,-66.3594469493268
162353.515625,-73.2112131208873
162597.65625,-68.6465952610193
162841.796875,-57.0834779504136
163085.9375,-62.4525573800105
163330.078125,-54.2370388465435
163574.21875,-55.2269110373302
163818.359375,-52.4348692518455
164062.5,-46.7901035601728
164306.640625,-46.4988564073802
164550.78125,-50.1643339739024
164794.921875,-54.0330442762006
165039.0625,-55.2282229238187
165283.203125,-57.1188140789137
165527.34375,-58.5174705025963
165771.484375,-52.5615612032475
166015.625,-48.886197930101
166259.765625,-52.1518358676571
166503.90625,-58.8951504729981
166748.046875,-56.1901541963629
166992.1875,-58.833980680696
167236.328125,-75.1246195454113
167480.46875,-60.8911408681759
167724.609375,-58.4635268800473
167968.75,-52.454749680439
168212.890625,-54.8728704255255
168457.03125,-56.4620390713938
168701.171875,-53.9478072146858
168945.3125,-51.6482771915527
169189.453125,-60.6414074761363
169433.59375,-57.3780079269697
169677.734375,-62.132540900231
169921.875,-60.4905334016581
170166.015625,-51.5014512926519
170410.15625,-47.0943806286724
170654.296875,-47.0654016854387
170898.4375,-49.1324057482271
171142.578125,-51.9426457016188
171386.71875,-57.3692867150108
171630.859375,-53.6413567075929
171875,-50.5556648738038
172119.140625,-51.6739585298803
172363.28125,-50.6276720596454
172607.421875,-53.9147749415893
172851.5625,-64.0986028483157
173095.703125,-57.3634054175348
173339.84375,-53.4695084498054
173583.984375,-55.1913231051146
173828.125,-52.5787992921099
174072.265625,-52.454999000273
174316.40625,-52.9457991279339
174560.546875,-57.6563395190036
174804.6875,-59.5219903659232
175048.828125,-70.0879547022627
175292.96875,-53.9637119058927
175537.109375,-59.0468547397854
175781.25,-60.4887124295628
176025.390625,-54.3155200088859
176269.53125,-64.4970894839068
176513.671875,-55.308904787788
176757.8125,-56.0961758847968
177001.953125,-77.2394609806319
177246.09375,-52.1628172036677
177490.234375,-48.9483295285775
177734.375,-53.4574668459966
177978.515625,-65.9954343458531
178222.65625,-54.1585457421708
178466.796875,-50.1016212813692
178710.9375,-51.4338764239359
178955.078125,-51.8897771543254
179199.21875,-55.8921686728306
179443.359375,-64.0921413520947
179687.5,-51.8877591869162
179931.640625,-51.4982764508553
180175.78125,-60.0022828394767
180419.921875,-64.3639623822405
180664.0625,-63.494393582437
180908.203125,-75.9702414183225
181152.34375,-55.8437987396193
181396.484375,-53.6057832962144
181640.625,-65.5928838213477
181884.765625,-59.818157436067
182128.90625,-56.878334364031
182373.046875,-58.4145872087456
182617.1875,-61.1134038675513
182861.328125,-58.6874390242461
183105.46875,-57.4414174286619
183349.609375,-65.2833693663671
183593.75,-59.1187250107488
183837.890625,-70.9299192807651
184082.03125,-60.0119048499947
184326.171875,-55.9812028261137
184570.3125,-54.957881059477
184814.453125,-54.8433596603094
185058.59375,-55.3390987400171
185302.734375,-55.8457331837665
185546.875,-56.3937549731029
185791.015625,-67.113210752718
186035.15625,-61.2059907042484
186279.296875,-56.7792364695073
186523.4375,-54.9686995656031
186767.578125,-52.7651852809325
187011.71875,-50.2202696021551
187255.859375,-54.3979237622245
187500,-50.6245156701014
187744.140625,-57.9220565748407
187988.28125,-56.9868919164542
188232.421875,-59.1141346784941
188476.5625,-59.502670947952
188720.703125,-65.1474906661507
188964.84375,-57.5518671333334
189208.984375,-51.563253299101
189453.125,-64.063024172602
189697.265625,-52.6468266763911
189941.40625,-52.7720526080394
190185.546875,-58.0884327323997
190429.6875,-55.2456903503405
190673.828125,-49.5529145288073
190917.96875,-51.9724607705512
191162.109375,-54.6396967032067
191406.25,-54.5096082052007
191650.390625,-56.2786887976328
191894.53125,-58.4518803913988
192138.671875,-62.1183395210323
192382.8125,-56.8858799059951
192626.953125,-53.754773362331
192871.09375,-74.9039166195729
193115.234375,-54.7085975669797
193359.375,-51.4444906451333
193603.515625,-54.3973129371298
193847.65625,-63.0560251493959
194091.796875,-55.7197492509546
194335.9375,-58.7589622365025
194580.078125,-56.8453053599949
194824.21875,-50.1335785944052
195068.359375,-51.2146019144719
195312.5,-58.0111268039348
195556.640625,-50.6030692606241
195800.78125,-45.2234983344541
196044.921875,-47.4983227849222
196289.0625,-70.8913497369013
196533.203125,-67.7120573684856
196777.34375,-55.0768726954845
197021.484375,-55.2442470370372
197265.625,-61.0258678047439
197509.765625,-59.5718989564304
197753.90625,-58.4477515287043
197998.046875,-56.1243179283262
198242.1875,-50.4616273820094
198486.328125,-49.7369363293075
198730.46875,-58.2123819768407
198974.609375,-52.9771625608277
199218.75,-53.6324394487301
199462.890625,-69.7761750527417
199707.03125,-56.3715872738461
199951.171875,-53.139860751465
200195.3125,-52.1480592713294
200439.453125,-67.6590885997758
200683.59375,-59.7834896107115
200927.734375,-55.8617819939837
201171.875,-52.2895945389316
201416.015625,-60.2004589386781
201660.15625,-53.9211082101533
201904.296875,-53.9872852142545
202148.4375,-80.6623870183885
202392.578125,-61.4019576994037
202636.71875,-68.402143367299
202880.859375,-53.4852581672447
203125,-51.9069458323925
203369.140625,-67.4430309289738
203613.28125,-55.229538050701
203857.421875,-59.1630650968244
204101.5625,-65.8568077180644
204345.703125,-53.0312209368572
204589.84375,-52.4901129536507
204833.984375,-65.9045988005172
205078.125,-60.8639239496009
205322.265625,-50.6316719218147
205566.40625,-52.5071502210571
205810.546875,-59.6844256762983
206054.6875,-55.0450531116833
206298.828125,-54.4283535076706
206542.96875,-54.6182000596923
206787.109375,-53.9948390175168
207031.25,-58.5701757669977
207275.390625,-51.0488514909236
207519.53125,-48.6448539550221
207763.671875,-49.2709901620124
208007.8125,-58.0538359094238
208251.953125,-54.0326191366634
208496.09375,-52.545248560567
208740.234375,-60.2949401574634
208984.375,-53.2841131003215
209228.515625,-51.9283168754562
209472.65625,-55.31607401498
209716.796875,-59.5440070750052
209960.9375,-52.3094718145192
210205.078125,-56.0706301862454
210449.21875,-63.8867516885246
210693.359375,-55.9639393386329
210937.5,-54.6834362939338
211181.640625,-54.1023159180935
211425.78125,-54.0720355400157
211669.921875,-54.0550386889686
211914.0625,-63.6579101511551
212158.203125,-57.6026615724243
212402.34375,-54.9757882538247
212646.484375,-56.3016776569368
212890.625,-53.3392003718907
213134.765625,-53.1917460455263
213378.90625,-53.7411270486968
213623.046875,-53.0832221236956
213867.1875,-52.1874309986442
214111.328125,-52.5029035789865
214355.46875,-51.5352428428832
214599.609375,-55.5063478908843
214843.75,-61.4847817128584
215087.890625,-52.9681927939692
215332.03125,-52.1760362279422
215576.171875,-56.1009000243041
215820.3125,-56.8276307521098
216064.453125,-57.262029202955
216308.59375,-58.7737225518909
216552.734375,-54.3046695634385
216796.875,-51.480594071663
217041.015625,-53.6059170365991
217285.15625,-60.4446614441232
217529.296875,-53.251068245526
217773.4375,-50.8263855167201
218017.578125,-50.1536378227191
218261.71875,-48.0986367238766
218505.859375,-53.1977488564346
218750,-65.9154801788687
218994.140625,-64.2084135242489
219238.28125,-65.409157762173
219482.421875,-64.4170450834534
219726.5625,-56.4202398560913
219970.703125,-53.1124358579006
220214.84375,-64.1889688864444
220458.984375,-56.1858510590166
220703.125,-54.6447954871864
220947.265625,-55.2617714674752
221191.40625,-61.5480933364967
221435.546875,-56.7678799947591
221679.6875,-52.6949455830137
221923.828125,-51.3412273161443
222167.96875,-56.5815103139337
222412.109375,-49.5794068543659
222656.25,-57.0742848276015
222900.390625,-55.378269245539
223144.53125,-52.5108056049162
223388.671875,-52.543156722007
223632.8125,-50.6313452298029
223876.953125,-51.7280736406854
224121.09375,-57.2710625604701
224365.234375,-57.4203132595895
224609.375,-55.902055703289
224853.515625,-57.1367903434919
225097.65625,-55.6377844856795
225341.796875,-54.8509134497866
225585.9375,-54.9792229736874
225830.078125,-56.0431461311428
226074.21875,-57.6877804492975
226318.359375,-56.993000531486
226562.5,-65.1521929803719
226806.640625,-67.5253323219074
227050.78125,-61.6782061937432
227294.921875,-56.4966707931689
227539.0625,-52.2216214012978
227783.203125,-46.8759562490756
228027.34375,-45.8489521434709
228271.484375,-53.6197235624202
228515.625,-52.7452784075387
