#Title,Digilent WaveForms Spectrum Analyzer Data
#Device Name,Analog Discovery
#Serial Number,SN:210244693068
#Software Version,2.7.5
Frequency (Hz),Trace 1 (dB)
222.16796875,-89.3530511664522
224.609375,-90.5878083754576
227.05078125,-98.332910887377
229.4921875,-99.3488364399465
231.93359375,-102.283315100508
234.375,-93.3482441330818
236.81640625,-88.6796865365976
239.2578125,-91.557163426184
241.69921875,-96.6369485752352
244.140625,-96.136121015317
246.58203125,-96.6148869787837
249.0234375,-102.774005945546
251.46484375,-94.0891138155418
253.90625,-89.2210598381405
256.34765625,-91.7814108884112
258.7890625,-93.7449224653043
261.23046875,-90.0154971450284
263.671875,-90.0741800116436
266.11328125,-95.5988455343682
268.5546875,-90.4795562357467
270.99609375,-93.9938094122452
273.4375,-92.9052343231844
275.87890625,-99.4349434611771
278.3203125,-96.2508165229871
280.76171875,-89.6043571400839
283.203125,-88.3612380781441
285.64453125,-93.9119792061703
288.0859375,-96.6153008109993
290.52734375,-96.4875969209684
292.96875,-95.6014755045528
295.41015625,-88.0826433834142
297.8515625,-94.6817679112688
300.29296875,-81.982414299802
302.734375,-86.4306385310933
305.17578125,-97.9467992881303
307.6171875,-99.9295671632204
310.05859375,-93.0158116604605
312.5,-94.5013568650873
314.94140625,-98.706540880679
317.3828125,-102.188152552233
319.82421875,-100.368552989322
322.265625,-97.9947650267584
324.70703125,-94.918576929581
327.1484375,-101.626085008555
329.58984375,-113.675068310461
332.03125,-92.5004717542167
334.47265625,-92.1109450014229
336.9140625,-101.385408138853
339.35546875,-92.5546855426179
341.796875,-89.6371024671222
344.23828125,-93.9976693231322
346.6796875,-94.497507002448
349.12109375,-97.5458273097553
351.5625,-97.2583925033948
354.00390625,-93.0780561655226
356.4453125,-96.6415667594041
358.88671875,-93.1552663190565
361.328125,-94.3211517767218
363.76953125,-103.503504220163
366.2109375,-104.480641107999
368.65234375,-92.5515396412091
371.09375,-90.7578140190889
373.53515625,-96.2568844270707
375.9765625,-89.0216393602454
378.41796875,-88.9909746001639
380.859375,-89.2567840313717
383.30078125,-90.6632972574915
385.7421875,-91.5775805740234
388.18359375,-91.1011388284673
390.625,-98.0847979752024
393.06640625,-112.214541169926
395.5078125,-94.1638793532677
397.94921875,-91.5273344403325
400.390625,-91.6820124993978
402.83203125,-96.1877041186977
405.2734375,-92.9324615876403
407.71484375,-94.9353528173002
410.15625,-97.7346974256512
412.59765625,-99.3263247057541
415.0390625,-92.1282628593071
417.48046875,-92.6846315354505
419.921875,-92.0990345374762
422.36328125,-95.4898098832824
424.8046875,-90.3353224351722
427.24609375,-92.3236186563068
429.6875,-95.0252749806481
432.12890625,-92.2733068316696
434.5703125,-96.8514620612396
437.01171875,-92.7979251574467
439.453125,-95.7691803166703
441.89453125,-100.892540983498
444.3359375,-98.3028806911838
446.77734375,-108.850296218512
449.21875,-100.05358615232
451.66015625,-102.661956122762
454.1015625,-97.9727090055534
456.54296875,-94.3995065358812
458.984375,-92.2900078726028
461.42578125,-89.7974695030265
463.8671875,-91.0189648103686
466.30859375,-99.975344139762
468.75,-94.8251700686321
471.19140625,-92.5972784394824
473.6328125,-97.2744002914277
476.07421875,-115.435815038806
478.515625,-98.9572731309864
480.95703125,-96.6636400383648
483.3984375,-97.2350653980155
485.83984375,-99.4966436485775
488.28125,-98.9821964628934
490.72265625,-96.6351075829384
493.1640625,-91.4975734314702
495.60546875,-90.2599163304709
498.046875,-94.6326507285485
500.48828125,-95.6258589678236
502.9296875,-93.5753547476995
505.37109375,-94.6726050051022
507.8125,-94.2728105073039
510.25390625,-95.3278766001223
512.6953125,-113.300757420869
515.13671875,-106.706282373199
517.578125,-98.7748073712347
520.01953125,-99.3353266075643
522.4609375,-104.066653025269
524.90234375,-95.6783577198807
527.34375,-101.402296104817
529.78515625,-91.1276929104384
532.2265625,-90.1612800420023
534.66796875,-92.374383590532
537.109375,-89.6284279358084
539.55078125,-84.8157006400687
541.9921875,-85.6746951347454
544.43359375,-91.805954611914
546.875,-95.2522351231003
549.31640625,-103.954562207648
551.7578125,-98.2352220122087
554.19921875,-104.533577978616
556.640625,-97.7650419532389
559.08203125,-104.568179007102
561.5234375,-93.7227952398512
563.96484375,-89.1064315476249
566.40625,-92.344101570712
568.84765625,-96.0008931043715
571.2890625,-91.8447646850513
573.73046875,-88.6638605361634
576.171875,-89.5263996870135
578.61328125,-88.17826387962
581.0546875,-93.1450600506376
583.49609375,-92.9067857554634
585.9375,-86.9425739350635
588.37890625,-88.9105430727234
590.8203125,-94.3665472246737
593.26171875,-98.3267604526152
595.703125,-93.9854566769748
598.14453125,-96.2518466910525
600.5859375,-108.90964477292
603.02734375,-96.431514053365
605.46875,-98.8059025094495
607.91015625,-110.775609084641
610.3515625,-108.223621244154
612.79296875,-91.5372452143097
615.234375,-87.2644130649204
617.67578125,-92.977312992019
620.1171875,-97.5013492175394
622.55859375,-98.5491811377668
625,-90.5338790773872
627.44140625,-93.9621939527447
629.8828125,-111.056667727917
632.32421875,-95.3510494684041
634.765625,-89.1556558653435
637.20703125,-88.4565578213949
639.6484375,-96.0162063601031
642.08984375,-95.7668730011087
644.53125,-90.0156820532134
646.97265625,-91.3501021110313
649.4140625,-93.5942756435836
651.85546875,-95.5176394424576
654.296875,-106.654656707441
656.73828125,-104.806991903707
659.1796875,-94.8850490532023
661.62109375,-92.3546114542972
664.0625,-92.8121182081552
666.50390625,-95.6482213889792
668.9453125,-89.4440893557011
671.38671875,-89.1586191350382
673.828125,-89.0173406954953
676.26953125,-93.9865654064186
678.7109375,-96.4406541473972
681.15234375,-95.2715661183244
683.59375,-96.5849721210801
686.03515625,-90.0528043840195
688.4765625,-91.3381940575879
690.91796875,-93.8705087799838
693.359375,-93.8467667377401
695.80078125,-90.0124798802532
698.2421875,-95.8655460326207
700.68359375,-100.817618399098
703.125,-101.126110307022
705.56640625,-96.0793763250823
708.0078125,-93.1943544031557
710.44921875,-107.309046352543
712.890625,-94.9206913460212
715.33203125,-101.421155409195
717.7734375,-91.843320112544
720.21484375,-93.1777943206495
722.65625,-97.7639916130561
725.09765625,-98.8141691458885
727.5390625,-95.2032874116015
729.98046875,-93.5825894986864
732.421875,-92.3923312926644
734.86328125,-90.7001404427141
737.3046875,-92.9892153709557
739.74609375,-92.7198610809077
742.1875,-97.8150701733137
744.62890625,-99.7185024404358
747.0703125,-102.622531246491
749.51171875,-96.7191507467152
751.953125,-91.7520923473513
754.39453125,-96.1403092134615
756.8359375,-97.1595236997642
759.27734375,-95.0137672074972
761.71875,-94.2092262627437
764.16015625,-92.3201011419898
766.6015625,-99.8243938306416
769.04296875,-94.0311095435144
771.484375,-98.8418561687711
773.92578125,-91.6163282153466
776.3671875,-95.1961178163927
778.80859375,-86.8575683221711
781.25,-84.8466593442923
783.69140625,-88.2514737470072
786.1328125,-93.1490298297317
788.57421875,-87.2380954648588
791.015625,-78.6095361591729
793.45703125,-80.9124299867195
795.8984375,-94.4761416365346
798.33984375,-93.3062222010544
800.78125,-90.9922586618328
803.22265625,-87.9008675899044
805.6640625,-87.9201054267179
808.10546875,-91.5215481717685
810.546875,-97.2770995702099
812.98828125,-103.130896667606
815.4296875,-104.632216385662
817.87109375,-94.6763573206092
820.3125,-91.905753268796
822.75390625,-94.3958522814574
825.1953125,-100.868898598325
827.63671875,-91.1769189790858
830.078125,-90.8648418140142
832.51953125,-110.445724142828
834.9609375,-98.8534964711407
837.40234375,-91.9110042839885
839.84375,-95.1550202609268
842.28515625,-98.5393296045072
844.7265625,-92.9749283136675
847.16796875,-91.0047863743309
849.609375,-88.9309101497464
852.05078125,-86.9776784333572
854.4921875,-100.580406423129
856.93359375,-91.1146771160644
859.375,-95.7290964621929
861.81640625,-86.7815019976132
864.2578125,-97.7075164342509
866.69921875,-96.7919304511483
869.140625,-96.5926863500512
871.58203125,-93.2015684743888
874.0234375,-85.6656654365399
876.46484375,-91.7974617312939
878.90625,-90.9597091510271
881.34765625,-84.5413445748448
883.7890625,-81.7849096994107
886.23046875,-84.4053346133115
888.671875,-76.888096828892
891.11328125,-76.3162321752742
893.5546875,-71.3020194243746
895.99609375,-69.252424236526
898.4375,-63.0627812728514
900.87890625,-59.0863378744494
903.3203125,-51.3576622833971
905.76171875,-41.7245669990451
908.203125,-23.8471005785864
910.64453125,-11.0752607429839
913.0859375,-11.7751981547427
915.52734375,-27.0763760388064
917.96875,-43.1131648995908
920.41015625,-52.5689728121162
922.8515625,-58.6780080944546
925.29296875,-64.9608982189581
927.734375,-69.2616967483539
930.17578125,-72.0407873491791
932.6171875,-77.0012704171553
935.05859375,-77.0013249826835
937.5,-81.3089579014361
939.94140625,-86.3175759988867
942.3828125,-86.2659776048737
944.82421875,-85.5889395238889
947.265625,-88.9752066148381
949.70703125,-95.7418876506176
952.1484375,-87.116940566669
954.58984375,-95.3936677422952
957.03125,-89.8018092486034
959.47265625,-94.2754925326974
961.9140625,-92.9544676149371
964.35546875,-94.8168005472624
966.796875,-107.891998186541
969.23828125,-90.0533738338285
971.6796875,-89.9064804169967
974.12109375,-92.9376673131628
976.5625,-93.1491718851502
979.00390625,-87.6875454664977
981.4453125,-93.5073871174587
983.88671875,-94.948154528519
986.328125,-102.993832931164
988.76953125,-98.0142152258467
991.2109375,-104.033770606299
993.65234375,-93.8317012378402
996.09375,-90.2382205075794
998.53515625,-92.4534991574071
1000.9765625,-94.5758910357389
1003.41796875,-89.828170903635
1005.859375,-87.9116613891176
1008.30078125,-90.0620133655145
1010.7421875,-95.8359023875769
1013.18359375,-102.578651667483
1015.625,-104.140298126392
1018.06640625,-99.9563311031791
1020.5078125,-98.1922622755818
1022.94921875,-98.1290712749107
1025.390625,-95.3213623193221
1027.83203125,-95.0127125388873
1030.2734375,-81.1341747957641
1032.71484375,-80.5245070766705
1035.15625,-98.7464445219264
1037.59765625,-94.9885074745077
1040.0390625,-94.9348549196511
1042.48046875,-96.4018334310231
1044.921875,-94.4313605924893
1047.36328125,-96.609903555246
1049.8046875,-97.8235336904144
1052.24609375,-104.780570157622
1054.6875,-96.8238082888878
1057.12890625,-94.8910971255489
1059.5703125,-98.7379154785855
1062.01171875,-104.651206509597
1064.453125,-93.257148770518
1066.89453125,-93.4124794974799
1069.3359375,-90.7267538038489
1071.77734375,-91.3028276556588
1074.21875,-97.6896515298738
1076.66015625,-95.6677772170182
1079.1015625,-102.680639259887
1081.54296875,-91.8795397035178
1083.984375,-98.3472350124652
1086.42578125,-93.2182940416121
1088.8671875,-92.9390512648742
1091.30859375,-96.1230866774139
1093.75,-93.0283406773241
1096.19140625,-91.3540470905818
1098.6328125,-93.3186898129181
1101.07421875,-99.6024955368751
1103.515625,-100.840354785481
1105.95703125,-94.1177884352064
1108.3984375,-92.5676062667786
1110.83984375,-91.6583623945096
1113.28125,-91.6154562852092
1115.72265625,-104.468620754659
1118.1640625,-93.0824196836192
1120.60546875,-100.465368445311
1123.046875,-100.340250552454
1125.48828125,-87.8696205776828
1127.9296875,-90.3731820798987
1130.37109375,-94.0554733626007
1132.8125,-93.2856434006883
1135.25390625,-94.3143088523745
1137.6953125,-101.552156283456
1140.13671875,-96.4718669489156
1142.578125,-101.960768112062
1145.01953125,-92.3420346766771
1147.4609375,-87.8408928246743
1149.90234375,-85.7997477404431
1152.34375,-85.1049743355607
1154.78515625,-93.9500935110746
1157.2265625,-87.4318193558298
1159.66796875,-88.9213459243919
1162.109375,-91.9280890409415
1164.55078125,-95.6191865462591
1166.9921875,-101.543076543809
1169.43359375,-106.382472738183
1171.875,-102.676379949838
1174.31640625,-99.6135164042512
1176.7578125,-94.6153502710433
1179.19921875,-92.2796870176638
1181.640625,-92.1963558719195
1184.08203125,-91.4832487413727
1186.5234375,-86.3783172704042
1188.96484375,-87.2403715873627
1191.40625,-93.8241423468352
1193.84765625,-101.997779022819
1196.2890625,-103.683636602494
1198.73046875,-101.183943584993
1201.171875,-109.447173944848
1203.61328125,-101.773461267086
1206.0546875,-92.3603945600715
1208.49609375,-93.1235241550533
1210.9375,-109.546334149693
1213.37890625,-97.1111095535973
1215.8203125,-92.6953166344163
1218.26171875,-96.7588240316426
1220.703125,-95.2027926018508
1223.14453125,-99.7972517690752
1225.5859375,-103.396791888436
1228.02734375,-101.807449300019
1230.46875,-102.036025446475
1232.91015625,-98.331468883108
1235.3515625,-97.6469763169356
1237.79296875,-96.9458837740604
1240.234375,-98.1123358380217
1242.67578125,-92.3342838562772
1245.1171875,-95.6574161370092
1247.55859375,-95.3524457640528
1250,-93.7128985216099
1252.44140625,-103.905411669661
1254.8828125,-94.3673315101473
1257.32421875,-96.9251403175971
1259.765625,-105.529537278738
1262.20703125,-98.5285939346365
1264.6484375,-89.6311472313431
1267.08984375,-88.7548362056103
1269.53125,-91.3936827653543
1271.97265625,-91.7560963968128
1274.4140625,-97.1833021977394
1276.85546875,-93.2901194470873
1279.296875,-93.7467998513421
1281.73828125,-100.454779322921
1284.1796875,-96.8906990138156
1286.62109375,-105.978024813925
1289.0625,-90.8786176982998
1291.50390625,-92.8620182536083
1293.9453125,-97.7490355004167
1296.38671875,-92.81904478205
1298.828125,-92.0780740859215
1301.26953125,-91.6342830657921
1303.7109375,-93.9425377890004
1306.15234375,-95.0520624582298
1308.59375,-90.2326510946111
1311.03515625,-92.5356252165011
1313.4765625,-108.16399327148
1315.91796875,-92.7957695776712
1318.359375,-92.1124069166347
1320.80078125,-92.7151304810181
1323.2421875,-91.895282102511
1325.68359375,-93.6716655667822
1328.125,-95.3024841810003
1330.56640625,-103.239659079408
1333.0078125,-104.905575633064
1335.44921875,-111.919501019938
1337.890625,-92.339449728985
1340.33203125,-92.1706667892772
1342.7734375,-111.914015254421
1345.21484375,-101.221727028347
1347.65625,-96.3581528109421
1350.09765625,-99.9238447052398
1352.5390625,-103.145756764084
1354.98046875,-105.243398507245
1357.421875,-100.996869606432
1359.86328125,-100.414655400262
1362.3046875,-106.557636352945
1364.74609375,-103.242507197306
1367.1875,-108.065523900942
1369.62890625,-99.2914349403982
1372.0703125,-102.005754627643
1374.51171875,-96.7262415203315
1376.953125,-101.875933098704
1379.39453125,-97.4786877706445
1381.8359375,-105.469559112326
1384.27734375,-93.0470259785448
1386.71875,-101.6508231013
1389.16015625,-100.819977362378
1391.6015625,-95.3591770181515
1394.04296875,-87.7642552411863
1396.484375,-86.8641341482979
1398.92578125,-93.158540715035
1401.3671875,-96.6801528230024
1403.80859375,-102.415090653681
1406.25,-104.814138556374
1408.69140625,-93.0936215407582
1411.1328125,-88.7376252450722
1413.57421875,-87.456864506637
1416.015625,-89.0977345258314
1418.45703125,-98.3419950765389
1420.8984375,-106.144016292647
1423.33984375,-96.4150546976591
1425.78125,-89.3562566887186
1428.22265625,-92.171398310968
1430.6640625,-92.385155161338
1433.10546875,-95.7833204158004
1435.546875,-100.084710707022
1437.98828125,-96.4548222456203
1440.4296875,-96.5102710754833
1442.87109375,-94.8573072092936
1445.3125,-109.829267348804
1447.75390625,-94.2844206147732
1450.1953125,-95.0687904105828
1452.63671875,-91.6380182443152
1455.078125,-100.436381779224
1457.51953125,-101.109678373259
1459.9609375,-109.274555299038
1462.40234375,-100.389762334303
1464.84375,-99.8031993177186
1467.28515625,-97.4138234179042
1469.7265625,-99.8418288601057
1472.16796875,-88.6919002664924
1474.609375,-91.9759900747065
1477.05078125,-105.982526577419
1479.4921875,-97.5870224680814
1481.93359375,-97.0055964898709
1484.375,-93.6768232241845
1486.81640625,-93.0507215049635
1489.2578125,-95.8803394054995
1491.69921875,-91.8153564069195
1494.140625,-102.836538372787
1496.58203125,-99.3439111903899
1499.0234375,-102.434159080266
1501.46484375,-98.287275893037
1503.90625,-96.2173463924944
1506.34765625,-97.017712752555
1508.7890625,-103.359615487979
1511.23046875,-116.773048167527
1513.671875,-110.187537367523
1516.11328125,-95.5694629010311
1518.5546875,-92.7125314542067
1520.99609375,-95.9026164171231
1523.4375,-96.3835395681191
1525.87890625,-100.174232572696
1528.3203125,-101.116890176115
1530.76171875,-95.3304901131229
1533.203125,-92.0207738210712
1535.64453125,-105.696501273464
1538.0859375,-96.3022954388738
1540.52734375,-96.3154508504372
1542.96875,-99.4989359638619
1545.41015625,-97.3910037896501
1547.8515625,-96.2678070219698
1550.29296875,-102.517962222552
1552.734375,-93.8851750301442
1555.17578125,-91.0686749687589
1557.6171875,-97.121096528841
1560.05859375,-106.915220733967
1562.5,-98.7546004286484
1564.94140625,-91.3749603319285
1567.3828125,-91.9232696223204
1569.82421875,-101.617426633568
1572.265625,-92.0436953047943
1574.70703125,-93.6469898385185
1577.1484375,-93.5256660946331
1579.58984375,-89.967659988255
1582.03125,-91.8147052574872
1584.47265625,-99.5713254469102
1586.9140625,-90.2672518059799
1589.35546875,-88.2688176455763
1591.796875,-90.2413825628023
1594.23828125,-102.43572204498
1596.6796875,-93.613275144142
1599.12109375,-94.2530697279497
1601.5625,-101.797329959636
1604.00390625,-90.9398328037927
1606.4453125,-95.0750063527333
1608.88671875,-94.6148406443336
1611.328125,-92.1907570422685
1613.76953125,-92.2339205393764
1616.2109375,-101.679030720219
1618.65234375,-94.2262565267608
1621.09375,-90.2483711695753
1623.53515625,-94.3523332937125
1625.9765625,-94.2300556874214
1628.41796875,-88.4579364130228
1630.859375,-89.6912255557941
1633.30078125,-92.9810515659484
1635.7421875,-91.5161430420616
1638.18359375,-96.5163459754664
1640.625,-98.00673277414
1643.06640625,-90.2001727960532
1645.5078125,-90.3604640481697
1647.94921875,-103.316684112217
1650.390625,-93.3776078863207
1652.83203125,-97.7059854553826
1655.2734375,-100.538860427132
1657.71484375,-95.5675940770138
1660.15625,-98.5690275162202
1662.59765625,-97.9729334143749
1665.0390625,-92.544485734551
1667.48046875,-100.832871547104
1669.921875,-88.5214661039647
1672.36328125,-93.4878733033192
1674.8046875,-104.407767682605
1677.24609375,-99.8181143379175
1679.6875,-105.213462733422
1682.12890625,-105.249586489854
1684.5703125,-98.5982619008295
1687.01171875,-95.2093681811875
1689.453125,-90.2724228439384
1691.89453125,-91.9713721735717
1694.3359375,-106.153490630795
1696.77734375,-105.53811726895
1699.21875,-96.5424810333069
1701.66015625,-93.1730619386702
1704.1015625,-92.4478629763044
1706.54296875,-103.955992823781
1708.984375,-104.192601962262
1711.42578125,-100.046692075906
1713.8671875,-101.82028056971
1716.30859375,-107.193305246651
1718.75,-106.756567441166
1721.19140625,-96.3500808224575
1723.6328125,-97.4829016780716
1726.07421875,-94.3629066823383
1728.515625,-92.9931369699899
1730.95703125,-99.7057110486332
1733.3984375,-97.9632997285686
1735.83984375,-95.689705173871
1738.28125,-100.6772105272
1740.72265625,-106.012688832757
1743.1640625,-99.9598477363893
1745.60546875,-108.045655132737
1748.046875,-104.142248879086
1750.48828125,-92.4096563315555
1752.9296875,-93.3330108536069
1755.37109375,-95.8505652035269
1757.8125,-96.2453251206612
1760.25390625,-98.9297459734613
1762.6953125,-101.638693760977
1765.13671875,-100.949905020836
1767.578125,-98.90456103782
1770.01953125,-94.5824466260551
1772.4609375,-92.9068766460796
1774.90234375,-96.1766696584923
1777.34375,-102.297174585962
1779.78515625,-95.8010398102381
1782.2265625,-88.8586624406433
1784.66796875,-87.1437849206554
1787.109375,-84.489684770889
1789.55078125,-83.9741494838929
1791.9921875,-88.3330921295817
1794.43359375,-90.875757253886
1796.875,-96.7811643337448
1799.31640625,-99.3118879302775
1801.7578125,-94.8774016716616
1804.19921875,-96.5745770004694
1806.640625,-97.7212684042021
1809.08203125,-89.7803009118588
1811.5234375,-88.7699896807657
1813.96484375,-94.1661917596343
1816.40625,-100.33635615702
1818.84765625,-89.2170011067235
1821.2890625,-63.6796617977614
1823.73046875,-59.040934982392
1826.171875,-66.4122528675988
1828.61328125,-94.8570826724238
1831.0546875,-95.3198222915912
1833.49609375,-100.427567337077
1835.9375,-105.46590190059
1838.37890625,-122.977394579404
1840.8203125,-98.9827333838581
1843.26171875,-92.119955227319
1845.703125,-93.5704004392478
1848.14453125,-93.8062326965557
1850.5859375,-93.3126556841267
1853.02734375,-97.0581944204594
1855.46875,-96.4038117333841
1857.91015625,-93.7644408614382
1860.3515625,-93.0977097802506
1862.79296875,-101.406662337744
1865.234375,-91.5443125803877
1867.67578125,-90.7308389356731
1870.1171875,-97.6255868865184
1872.55859375,-100.12108433829
1875,-98.4232229286302
1877.44140625,-102.481518726002
1879.8828125,-130.073838645296
1882.32421875,-102.156448755923
1884.765625,-96.8694550845187
1887.20703125,-99.5465030608626
1889.6484375,-109.541076865768
1892.08984375,-100.749767008978
1894.53125,-104.440379017471
1896.97265625,-101.466835808243
1899.4140625,-100.742420357428
1901.85546875,-92.0682579966615
1904.296875,-94.9405471582323
1906.73828125,-98.3196541249771
1909.1796875,-91.7680243529663
1911.62109375,-89.7663801136234
1914.0625,-92.1105856638825
1916.50390625,-101.638107253312
1918.9453125,-98.310789773684
1921.38671875,-99.2463216812116
1923.828125,-91.2081717837853
1926.26953125,-94.832888772059
1928.7109375,-98.2618607635182
1931.15234375,-99.7034981001977
1933.59375,-96.6902344992997
1936.03515625,-97.028576809861
1938.4765625,-105.199460084367
1940.91796875,-109.021330246359
1943.359375,-102.27368799928
1945.80078125,-89.7688928154305
1948.2421875,-88.4697372973135
1950.68359375,-95.3156338158295
1953.125,-100.933251172255
1955.56640625,-92.9999487092264
1958.0078125,-100.972369091989
1960.44921875,-105.06922886374
1962.890625,-99.6409851365254
1965.33203125,-96.8699373325215
1967.7734375,-91.8829473480796
1970.21484375,-93.3285889335451
1972.65625,-97.5591116996591
1975.09765625,-100.003442064176
1977.5390625,-109.649390051559
1979.98046875,-99.244934883853
1982.421875,-93.8505370177026
1984.86328125,-88.99033424415
1987.3046875,-90.6050887134066
1989.74609375,-99.0160225189674
1992.1875,-100.159350441378
1994.62890625,-96.7487540231888
1997.0703125,-101.316450125776
1999.51171875,-102.42249062689
2001.953125,-97.4760596205081
2004.39453125,-92.6185038437274
2006.8359375,-91.7093726047574
2009.27734375,-100.752250280635
2011.71875,-95.1063138639204
2014.16015625,-93.1451872917008
2016.6015625,-96.4461403582792
2019.04296875,-95.1029310980411
2021.484375,-104.193390149943
2023.92578125,-92.2583454039846
2026.3671875,-89.9068051401753
2028.80859375,-88.9960161577434
2031.25,-90.1634337723656
2033.69140625,-92.5576485621814
2036.1328125,-104.426104162644
2038.57421875,-96.5924947244032
2041.015625,-97.1719246789919
2043.45703125,-93.5413743827438
2045.8984375,-92.1463940309503
2048.33984375,-93.0622671852805
2050.78125,-108.139315448662
2053.22265625,-95.3366682891649
2055.6640625,-91.1828936576683
2058.10546875,-93.9607976886367
2060.546875,-92.7773642762898
2062.98828125,-90.8729875829337
2065.4296875,-91.7624787724413
2067.87109375,-93.9165575336485
2070.3125,-109.922732776377
2072.75390625,-100.523662820888
2075.1953125,-103.052725783418
2077.63671875,-105.51451998293
2080.078125,-102.624701446804
2082.51953125,-95.9862323770759
2084.9609375,-99.138725390421
2087.40234375,-101.132842905011
2089.84375,-99.297877809141
2092.28515625,-100.7175279027
2094.7265625,-124.608603905883
2097.16796875,-103.409201603054
2099.609375,-99.7842273445782
2102.05078125,-97.4206776976504
2104.4921875,-98.0682204020514
2106.93359375,-100.303474167895
2109.375,-92.6376177909574
2111.81640625,-97.4245853100737
2114.2578125,-109.623326865866
2116.69921875,-101.097234222479
2119.140625,-94.4689319493988
2121.58203125,-89.9424858031506
2124.0234375,-90.953279727303
2126.46484375,-92.974426272072
2128.90625,-98.3466327988643
2131.34765625,-106.373967263847
2133.7890625,-95.1352947116715
2136.23046875,-89.3045646233037
2138.671875,-93.8110345592509
2141.11328125,-111.731899463503
2143.5546875,-101.402323973125
2145.99609375,-105.278472901557
2148.4375,-99.9125975008088
2150.87890625,-97.0036323754097
2153.3203125,-94.2805464296068
2155.76171875,-96.0729384898192
2158.203125,-92.0325026663089
2160.64453125,-95.8375755949436
2163.0859375,-105.770395144061
2165.52734375,-104.395001534166
2167.96875,-100.255833127841
2170.41015625,-100.434591289157
2172.8515625,-99.2061094379073
2175.29296875,-99.1974678439365
2177.734375,-92.9549782545111
2180.17578125,-94.2500218711509
2182.6171875,-97.0438865986238
2185.05859375,-97.1184749124461
2187.5,-94.7622228253446
2189.94140625,-96.2178732338337
2192.3828125,-98.1809148966426
2194.82421875,-93.7521326956791
2197.265625,-93.1785202633593
2199.70703125,-100.802621787864
2202.1484375,-98.5903455246285
2204.58984375,-95.0895874548681
2207.03125,-93.1543181184433
2209.47265625,-96.8671220140531
2211.9140625,-100.956182568284
2214.35546875,-93.9058085636233
2216.796875,-92.2938265749166
2219.23828125,-90.2311486867492
2221.6796875,-89.9956301288353
2224.12109375,-93.5917754652468
2226.5625,-91.0511753055563
2229.00390625,-90.1924747423706
2231.4453125,-92.8761730820237
2233.88671875,-94.7567683430288
2236.328125,-97.6347844816036
2238.76953125,-98.3882797523509
2241.2109375,-94.4383852853824
2243.65234375,-92.8980953301031
2246.09375,-94.0402932342511
2248.53515625,-94.5478489670926
