#Title,Digilent WaveForms Spectrum Analyzer Data
#Device Name,Analog Discovery
#Serial Number,SN:210244693068
#Software Version,2.7.5
Frequency (Hz),Trace 1 (dB)
4858.3984375,-75.4338331964672
4882.8125,-76.531283598144
4907.2265625,-78.4976016047425
4931.640625,-81.4349007106806
4956.0546875,-77.7052591294674
4980.46875,-79.2598298251519
5004.8828125,-76.3118665734277
5029.296875,-77.1944039420631
5053.7109375,-76.2862614029042
5078.125,-74.543560376558
5102.5390625,-77.8851901217085
5126.953125,-88.0179524655468
5151.3671875,-86.6312897472104
5175.78125,-79.2996640231098
5200.1953125,-78.5067137920109
5224.609375,-93.2209904240431
5249.0234375,-96.0667607971641
5273.4375,-76.7406962650508
5297.8515625,-73.6650189211448
5322.265625,-77.7247813049478
5346.6796875,-76.9800674081422
5371.09375,-83.1681576155685
5395.5078125,-76.4506477869084
5419.921875,-75.0757553199527
5444.3359375,-85.4535979664516
5468.75,-85.5212916258081
5493.1640625,-81.0481610331201
5517.578125,-73.115877511035
5541.9921875,-79.795388285694
5566.40625,-76.380547545248
5590.8203125,-75.3692030840627
5615.234375,-73.4614492653291
5639.6484375,-80.5634587617404
5664.0625,-76.2193642767248
5688.4765625,-76.2490980473928
5712.890625,-76.2281711017614
5737.3046875,-77.8930627160991
5761.71875,-76.1427942849099
5786.1328125,-75.7118022368769
5810.546875,-87.1701818094939
5834.9609375,-82.9143150147572
5859.375,-76.3032055828586
5883.7890625,-73.0426739148013
5908.203125,-74.6558117482916
5932.6171875,-83.0067993897634
5957.03125,-79.5590905668581
5981.4453125,-80.7201775777511
6005.859375,-88.1512175292824
6030.2734375,-81.1537126805587
6054.6875,-83.8340406404629
6079.1015625,-85.4315619490851
6103.515625,-87.4384349076184
6127.9296875,-91.8295119833313
6152.34375,-79.5895040536664
6176.7578125,-76.3461403197616
6201.171875,-77.5727785683783
6225.5859375,-82.5183056904482
6250,-80.3316487613922
6274.4140625,-81.4779006179745
6298.828125,-81.8254488286249
6323.2421875,-79.6937739315717
6347.65625,-84.0244642513474
6372.0703125,-83.8238599525081
6396.484375,-92.2473966417187
6420.8984375,-75.2850252672706
6445.3125,-77.8389417435302
6469.7265625,-82.0766024830734
6494.140625,-83.5304091892916
6518.5546875,-82.495187606697
6542.96875,-78.2394939557829
6567.3828125,-87.3189239192793
6591.796875,-78.1366206870009
6616.2109375,-86.0280357608003
6640.625,-77.8123668766747
6665.0390625,-89.5034974397707
6689.453125,-83.1758705382109
6713.8671875,-81.2943227631857
6738.28125,-81.7172447013012
6762.6953125,-80.89868159048
6787.109375,-77.7052393086011
6811.5234375,-76.2330706162389
6835.9375,-87.692851212792
6860.3515625,-75.3186543222567
6884.765625,-75.1308821389554
6909.1796875,-76.9653975096118
6933.59375,-81.6593940160264
6958.0078125,-75.2734881151383
6982.421875,-76.8361958387529
7006.8359375,-85.1335856629328
7031.25,-90.5754938531354
7055.6640625,-84.00498983157
7080.078125,-76.8332407750591
7104.4921875,-74.7202172256657
7128.90625,-89.2595332150505
7153.3203125,-75.6826450750834
7177.734375,-70.863789298069
7202.1484375,-70.3662352561287
7226.5625,-76.0055612857094
7250.9765625,-82.7690206198699
7275.390625,-79.132652418613
7299.8046875,-80.7543188367961
7324.21875,-79.1473128506069
7348.6328125,-79.6730773976152
7373.046875,-82.7478738686875
7397.4609375,-88.4508259313016
7421.875,-75.1648300053096
7446.2890625,-76.1886526130364
7470.703125,-77.8045617609654
7495.1171875,-75.5129539350586
7519.53125,-75.6096257095304
7543.9453125,-80.1032274275484
7568.359375,-79.6981121738699
7592.7734375,-75.923803034707
7617.1875,-74.1681622555736
7641.6015625,-75.2985868886371
7666.015625,-82.7888593945867
7690.4296875,-73.6835815471099
7714.84375,-72.2955032811345
7739.2578125,-84.9116223927209
7763.671875,-92.9947399250742
7788.0859375,-78.3637184462027
7812.5,-76.6227359671438
7836.9140625,-76.3360556166425
7861.328125,-75.19954404167
7885.7421875,-77.151188956915
7910.15625,-72.1033730075542
7934.5703125,-76.5228129465605
7958.984375,-79.4647276049484
7983.3984375,-74.6956493149595
8007.8125,-73.163878828785
8032.2265625,-77.2117040931469
8056.640625,-76.3391894257718
8081.0546875,-81.3330015433282
8105.46875,-87.8726274048027
8129.8828125,-87.719089532339
8154.296875,-88.218237661338
8178.7109375,-81.5494432278618
8203.125,-84.9719164834268
8227.5390625,-73.1946039437253
8251.953125,-71.050198698014
8276.3671875,-74.5313762157726
8300.78125,-75.6794330281497
8325.1953125,-80.9154135687592
8349.609375,-85.4306128944593
8374.0234375,-78.0338631876438
8398.4375,-79.0015069196175
8422.8515625,-92.1190516119242
8447.265625,-74.8983980187711
8471.6796875,-73.0764070780236
8496.09375,-75.873710872838
8520.5078125,-80.032814324389
8544.921875,-73.7040274610917
8569.3359375,-75.3914439211857
8593.75,-75.0910697789628
8618.1640625,-96.6449880473969
8642.578125,-75.9328045139804
8666.9921875,-82.2205093085641
8691.40625,-93.3239456864959
8715.8203125,-79.0028894109781
8740.234375,-74.7836252022787
8764.6484375,-79.7138940044114
8789.0625,-79.9526985097783
8813.4765625,-80.5330239633598
8837.890625,-79.8608151845266
8862.3046875,-79.8404097908872
8886.71875,-76.7409460653013
8911.1328125,-79.8007136414134
8935.546875,-75.3483345961639
8959.9609375,-74.0795653752274
8984.375,-78.3705251852205
9008.7890625,-91.6071657526512
9033.203125,-88.4626717895206
9057.6171875,-77.0335677949434
9082.03125,-74.9806590107112
9106.4453125,-73.7625363092682
9130.859375,-78.9954458518617
9155.2734375,-84.9784037907568
9179.6875,-70.6684366185264
9204.1015625,-73.5552299522702
9228.515625,-82.6553924759572
9252.9296875,-74.7139598697355
9277.34375,-70.3264746453452
9301.7578125,-75.4005883837316
9326.171875,-72.9841959858989
9350.5859375,-70.9792169794226
9375,-79.8818664796464
9399.4140625,-82.9714174644028
9423.828125,-72.8556346054932
9448.2421875,-72.6516971515389
9472.65625,-73.7242314561157
9497.0703125,-74.8213615330591
9521.484375,-89.4668521667958
9545.8984375,-74.782081218365
9570.3125,-74.0399940345305
9594.7265625,-73.0532269134966
9619.140625,-73.1438745694625
9643.5546875,-76.633517692684
9667.96875,-74.0688712184576
9692.3828125,-80.8528201526075
9716.796875,-73.8239705751418
9741.2109375,-73.7812564775705
9765.625,-74.102011802547
9790.0390625,-81.3947188409482
9814.453125,-81.4337282158326
9838.8671875,-74.197212632563
9863.28125,-72.5168065083352
9887.6953125,-74.8273614386329
9912.109375,-81.3094310844714
9936.5234375,-79.1379881158122
9960.9375,-80.9420929418726
9985.3515625,-82.4868822506002
10009.765625,-73.9140144916089
10034.1796875,-77.5652828431701
10058.59375,-76.0385028899698
10083.0078125,-68.9325777729974
10107.421875,-76.3127707363707
10131.8359375,-75.1341339817001
10156.25,-87.0561352770103
10180.6640625,-79.6050958814064
10205.078125,-71.1014347418149
10229.4921875,-68.9111098652421
10253.90625,-71.8450719488035
10278.3203125,-80.0839101354861
10302.734375,-72.0208920494487
10327.1484375,-70.5840382422673
10351.5625,-72.4695566747843
10375.9765625,-73.0212468536009
10400.390625,-75.1419758286575
10424.8046875,-83.1215547073095
10449.21875,-79.0866595678449
10473.6328125,-69.2378376500945
10498.046875,-69.35024394141
10522.4609375,-80.4752772939198
10546.875,-85.7121129733134
10571.2890625,-88.001003120825
10595.703125,-83.0702386874578
10620.1171875,-73.5105252603167
10644.53125,-72.5227033946319
10668.9453125,-86.1523232159122
10693.359375,-75.3162169913491
10717.7734375,-76.6441894000957
10742.1875,-70.3039396797725
10766.6015625,-75.2664347633338
10791.015625,-78.39568120459
10815.4296875,-80.468436167834
10839.84375,-77.9708687055148
10864.2578125,-76.773064958028
10888.671875,-75.7403654361731
10913.0859375,-77.2769990437387
10937.5,-74.1564953351804
10961.9140625,-67.4553219130215
10986.328125,-69.7437800879894
11010.7421875,-85.3891855532193
11035.15625,-78.5331522397628
11059.5703125,-74.882023392901
11083.984375,-70.8710056941317
11108.3984375,-76.9283828325106
11132.8125,-80.9607005124017
11157.2265625,-80.005479829904
11181.640625,-73.0661574205544
11206.0546875,-73.0347774505452
11230.46875,-77.7260343723901
11254.8828125,-71.1729792242897
11279.296875,-69.0559455986401
11303.7109375,-72.5519564892129
11328.125,-77.2269800960133
11352.5390625,-79.7431347512333
11376.953125,-88.6185483982741
11401.3671875,-78.1846751672707
11425.78125,-77.8158259490269
11450.1953125,-79.504797553173
11474.609375,-75.9376728377445
11499.0234375,-72.1052249329358
11523.4375,-77.4345600214754
11547.8515625,-83.7024911587121
11572.265625,-70.7257831096525
11596.6796875,-71.1802161434944
11621.09375,-78.0371580642715
11645.5078125,-83.6186509502821
11669.921875,-74.1234500275083
11694.3359375,-76.801052161559
11718.75,-77.5924265576661
11743.1640625,-71.2470354067054
11767.578125,-71.4941825667586
11791.9921875,-79.005486617198
11816.40625,-74.6498873197107
11840.8203125,-77.4422542468101
11865.234375,-74.9786976461123
11889.6484375,-76.103923644622
11914.0625,-70.2796157023621
11938.4765625,-74.8851736996276
11962.890625,-76.7125059071177
11987.3046875,-74.1897617220023
12011.71875,-78.2207364466046
12036.1328125,-81.6671595585125
12060.546875,-73.5185643181607
12084.9609375,-72.1264234767974
12109.375,-74.3127963434862
12133.7890625,-73.2437369052724
12158.203125,-78.3807708122694
12182.6171875,-74.8025560575065
12207.03125,-74.0961706117736
12231.4453125,-73.0182745273366
12255.859375,-74.2218902733459
12280.2734375,-80.2110007082701
12304.6875,-76.0143932825481
12329.1015625,-72.6331330242809
12353.515625,-86.8485354213674
12377.9296875,-72.6969864794733
12402.34375,-74.7658508827984
12426.7578125,-77.2871113717317
12451.171875,-76.0037766301986
12475.5859375,-76.3397655581912
12500,-88.7683957809133
12524.4140625,-78.0255650836118
12548.828125,-82.9625378918347
12573.2421875,-72.8705899626294
12597.65625,-70.5542656401028
12622.0703125,-79.1813166987434
12646.484375,-77.854390784589
12670.8984375,-81.2555110516917
12695.3125,-75.3533981046947
12719.7265625,-86.1921571691095
12744.140625,-80.1411443055873
12768.5546875,-72.588652041074
12792.96875,-76.0620660416792
12817.3828125,-83.341039191412
12841.796875,-81.0151505081782
12866.2109375,-78.8850980782042
12890.625,-90.0321936148666
12915.0390625,-80.6511326243565
12939.453125,-68.3151695911015
12963.8671875,-67.7376205518536
12988.28125,-69.9624395179003
13012.6953125,-73.5900670661634
13037.109375,-84.0703428665041
13061.5234375,-79.081067774037
13085.9375,-76.7504439405649
13110.3515625,-76.5130817546909
13134.765625,-74.9609953056447
13159.1796875,-69.9872086572272
13183.59375,-73.1889389762111
13208.0078125,-69.0650638023184
13232.421875,-64.6275199697594
13256.8359375,-63.5392251160783
13281.25,-67.8625073943586
13305.6640625,-78.0174458906438
13330.078125,-82.4116006679284
13354.4921875,-77.0294819349451
13378.90625,-76.211031237616
13403.3203125,-73.7681426651667
13427.734375,-86.721029402528
13452.1484375,-71.3281092146472
13476.5625,-72.1447969879947
13500.9765625,-80.716328347048
13525.390625,-81.2197619114916
13549.8046875,-74.9263202545407
13574.21875,-73.3651260366213
13598.6328125,-72.3666809481619
13623.046875,-78.279660344658
13647.4609375,-72.935266061973
13671.875,-72.2626965047743
13696.2890625,-73.6435113972495
13720.703125,-79.0922962843956
13745.1171875,-76.2705193196662
13769.53125,-75.2396884952931
13793.9453125,-77.1773012608394
13818.359375,-86.4219010265088
13842.7734375,-85.0370159480001
13867.1875,-92.757685362931
13891.6015625,-79.9164593667966
13916.015625,-83.7466434273759
13940.4296875,-80.6622438348937
13964.84375,-78.5269739094765
13989.2578125,-75.9174551198641
14013.671875,-72.5300469385965
14038.0859375,-70.9324264228768
14062.5,-69.2948734259736
14086.9140625,-73.7933827665283
14111.328125,-77.6010709653554
14135.7421875,-82.8113418058286
14160.15625,-92.678750840076
14184.5703125,-74.7483527290669
14208.984375,-65.7097762323174
14233.3984375,-63.7884160936012
14257.8125,-70.7177779538751
14282.2265625,-80.1391188626888
14306.640625,-74.2177907029363
14331.0546875,-82.4342142186171
14355.46875,-70.6083949232451
14379.8828125,-69.3797776468633
14404.296875,-68.5122884709741
14428.7109375,-70.225470107811
14453.125,-73.6410170308198
14477.5390625,-71.9652366732313
14501.953125,-68.7752679457704
14526.3671875,-72.2527068682328
14550.78125,-71.9504808441186
14575.1953125,-86.9152807568619
14599.609375,-73.3617726636311
14624.0234375,-67.2345533440699
14648.4375,-69.8734534533184
14672.8515625,-95.0463987797276
14697.265625,-71.1263508471212
14721.6796875,-68.8054708945467
14746.09375,-81.7633548611093
14770.5078125,-66.6507280845259
14794.921875,-67.8589621532306
14819.3359375,-82.1364355962449
14843.75,-78.1123486844015
14868.1640625,-72.5091782647257
14892.578125,-69.4598431751539
14916.9921875,-77.4376924614149
14941.40625,-69.4242753658055
14965.8203125,-67.0137451209105
14990.234375,-66.5373677313859
15014.6484375,-68.3229394661153
15039.0625,-75.6520805753621
15063.4765625,-76.3697064460501
15087.890625,-80.0014377030818
15112.3046875,-73.9352952031028
15136.71875,-78.9820258362399
15161.1328125,-87.2177155772464
15185.546875,-79.7978804780883
15209.9609375,-70.4782713442496
15234.375,-74.9269922850232
15258.7890625,-80.0474945950701
15283.203125,-78.9809223747331
15307.6171875,-78.2153077351122
15332.03125,-74.9423080326774
15356.4453125,-73.9184957542622
15380.859375,-73.0398178659287
15405.2734375,-75.1328011036318
15429.6875,-72.2996438531507
15454.1015625,-95.233541167109
15478.515625,-77.4856083085628
15502.9296875,-79.1469248766653
15527.34375,-69.2975084930771
15551.7578125,-76.1760657638385
15576.171875,-71.6445993536393
15600.5859375,-73.1738677193117
15625,-72.5059376247857
15649.4140625,-66.8100387049001
15673.828125,-65.5918859034128
15698.2421875,-68.9437419599889
15722.65625,-75.2147307875074
15747.0703125,-73.6816767757412
15771.484375,-69.8145176246186
15795.8984375,-68.1142705644107
15820.3125,-75.9838045874854
15844.7265625,-68.0229529949931
15869.140625,-69.4763246256589
15893.5546875,-83.7626410962948
15917.96875,-90.6286066400295
15942.3828125,-77.6221528668332
15966.796875,-86.4358994961283
15991.2109375,-76.904736759986
16015.625,-71.4530155619255
16040.0390625,-69.3059801283464
16064.453125,-72.0780212404439
16088.8671875,-74.0224031998361
16113.28125,-73.5427926957949
16137.6953125,-68.1323082889821
16162.109375,-69.6907880011662
16186.5234375,-74.2090587072228
16210.9375,-76.5405806271105
16235.3515625,-73.1532638840634
16259.765625,-70.0677102240836
16284.1796875,-68.9401495368569
16308.59375,-67.9855030866893
16333.0078125,-78.259298014877
16357.421875,-76.7805880449865
16381.8359375,-79.4472734885424
16406.25,-75.5783998300477
16430.6640625,-76.6494031916658
16455.078125,-81.6312175819409
16479.4921875,-74.1006200219685
16503.90625,-70.0231200098084
16528.3203125,-72.0939767536762
16552.734375,-76.9285243041267
16577.1484375,-77.1940721036073
16601.5625,-71.8383115687455
16625.9765625,-74.6952972082881
16650.390625,-74.5800509128466
16674.8046875,-75.220135145384
16699.21875,-84.2961291028733
16723.6328125,-69.226372233587
16748.046875,-71.9579512687912
16772.4609375,-79.5869223008009
16796.875,-73.5461387908487
16821.2890625,-72.1446605788836
16845.703125,-72.0830099403917
16870.1171875,-79.7337416983001
16894.53125,-67.8834275103615
16918.9453125,-70.4282167734903
16943.359375,-67.2437584693844
16967.7734375,-68.7863871725545
16992.1875,-70.782775539386
17016.6015625,-70.1531684247202
17041.015625,-72.4521089393495
17065.4296875,-81.0477097795003
17089.84375,-84.5211356685133
17114.2578125,-72.5983453674432
17138.671875,-68.0016317715212
17163.0859375,-68.0950246798216
17187.5,-70.9957565198223
17211.9140625,-80.8766626437606
17236.328125,-74.6771668786742
17260.7421875,-75.1607913750495
17285.15625,-76.3469824538885
17309.5703125,-76.8798160634096
17333.984375,-73.8398121007419
17358.3984375,-70.9902568388311
17382.8125,-71.4655744400989
17407.2265625,-71.9310431939865
17431.640625,-74.1889058115434
17456.0546875,-74.0040560824679
17480.46875,-71.203868664696
17504.8828125,-74.6188139289375
17529.296875,-73.1995184975992
17553.7109375,-81.0802596377981
17578.125,-66.1723075320021
17602.5390625,-70.143812359177
17626.953125,-86.635063338506
17651.3671875,-70.3306993941871
17675.78125,-70.4778737055719
17700.1953125,-74.432932561662
17724.609375,-77.4308960438207
17749.0234375,-71.3671291233065
17773.4375,-71.0282630965384
17797.8515625,-70.6867957291101
17822.265625,-66.3026189503048
17846.6796875,-69.0362276332655
17871.09375,-69.1093899782654
17895.5078125,-71.930079666215
17919.921875,-70.0673019834551
17944.3359375,-69.4181557563137
17968.75,-75.2706925257468
17993.1640625,-70.9007414263813
18017.578125,-72.9560795027035
18041.9921875,-73.1565016772531
18066.40625,-73.0453877800517
18090.8203125,-78.1033143355165
18115.234375,-68.896614354508
18139.6484375,-65.8631908661601
18164.0625,-71.2116985640291
18188.4765625,-75.8452315446872
18212.890625,-75.4960561049017
18237.3046875,-81.7156605894133
18261.71875,-80.4215859315074
18286.1328125,-71.6078755853924
18310.546875,-71.2686601104482
18334.9609375,-66.7694921891315
18359.375,-69.9911312746566
18383.7890625,-76.6648286242911
18408.203125,-69.0471514955826
18432.6171875,-69.9487667613697
18457.03125,-73.0404161809224
18481.4453125,-67.4445700358477
18505.859375,-66.1067013306849
18530.2734375,-67.9313913987257
18554.6875,-66.9086445779171
18579.1015625,-69.7947933807578
18603.515625,-77.7296974842497
18627.9296875,-69.8168494134391
18652.34375,-70.9880720941707
18676.7578125,-69.239021874181
18701.171875,-72.3194664681675
18725.5859375,-73.2409749802262
18750,-70.0754542137831
18774.4140625,-67.4863747833495
18798.828125,-68.1291723325976
18823.2421875,-73.4416938895006
18847.65625,-76.118081343795
18872.0703125,-73.2014013114591
18896.484375,-74.2261656294367
18920.8984375,-96.5190461323563
18945.3125,-74.3395025885881
18969.7265625,-74.2451259487185
18994.140625,-81.5815711028986
19018.5546875,-72.9266579749905
19042.96875,-75.1805506854807
19067.3828125,-73.0507781767468
19091.796875,-69.3899836610409
19116.2109375,-70.1937331971607
19140.625,-74.4922921108684
19165.0390625,-70.0962811389328
19189.453125,-65.0706417351364
19213.8671875,-68.3507010702843
19238.28125,-66.9451959013437
19262.6953125,-67.4858475287614
19287.109375,-75.1398232925329
19311.5234375,-75.6923944032071
19335.9375,-72.7852771355113
19360.3515625,-71.9580257385991
19384.765625,-77.46003532254
19409.1796875,-68.43783019573
19433.59375,-77.5545023804152
19458.0078125,-69.5270491245415
19482.421875,-76.0965784331922
19506.8359375,-66.5917491681985
19531.25,-67.8458480285608
19555.6640625,-65.6248850547478
19580.078125,-68.5238914066376
19604.4921875,-74.6668460981851
19628.90625,-68.9735897272649
19653.3203125,-67.1474698023929
19677.734375,-77.8098677397038
19702.1484375,-74.3130940031361
19726.5625,-81.1674963495608
19750.9765625,-78.7960619094476
19775.390625,-75.4804760250117
19799.8046875,-71.8061839383959
19824.21875,-66.6366191790031
19848.6328125,-72.6400431239707
19873.046875,-70.0493061605215
19897.4609375,-71.4332117647999
19921.875,-72.0827650847386
19946.2890625,-72.7394328336595
19970.703125,-75.3742159221385
19995.1171875,-67.7677229252009
20019.53125,-66.9450906149151
20043.9453125,-72.1387208512388
20068.359375,-77.7197148555677
20092.7734375,-77.2488520574552
20117.1875,-96.2348206704638
20141.6015625,-77.308131441777
20166.015625,-72.6512073506766
20190.4296875,-71.597760628581
20214.84375,-80.8086737365969
20239.2578125,-69.2813555634603
20263.671875,-68.9983351408187
20288.0859375,-69.5118832232292
20312.5,-68.4009767285086
20336.9140625,-67.9004855958297
20361.328125,-67.7598320956972
20385.7421875,-69.1474597514723
20410.15625,-94.3379408766037
20434.5703125,-84.3853760914868
20458.984375,-75.2896216179646
20483.3984375,-67.1834647884288
20507.8125,-66.1545059830195
20532.2265625,-67.4989687627658
20556.640625,-64.4850966421096
20581.0546875,-67.5502395642648
20605.46875,-64.7402671191088
20629.8828125,-63.0668235061368
20654.296875,-65.0714157635756
20678.7109375,-65.8732141017074
20703.125,-64.9871768085603
20727.5390625,-67.1544655801123
20751.953125,-67.8444782320108
20776.3671875,-67.5279138077093
20800.78125,-70.7361606817167
20825.1953125,-73.1870822687713
20849.609375,-74.365754150613
20874.0234375,-79.0286909904742
20898.4375,-77.6169478871994
20922.8515625,-64.6748350837685
20947.265625,-65.0029747679145
20971.6796875,-72.3715014618612
20996.09375,-66.8113849411515
21020.5078125,-66.9148177012115
21044.921875,-81.5034490361469
21069.3359375,-66.0662766032639
21093.75,-64.1668179571998
21118.1640625,-69.9894596187166
21142.578125,-74.0291977859076
21166.9921875,-67.0100021089176
21191.40625,-66.5957183032858
21215.8203125,-68.9115682442505
21240.234375,-67.0734328815582
21264.6484375,-61.8083988033956
21289.0625,-60.616635053361
21313.4765625,-62.2174280037712
21337.890625,-64.2249361660293
21362.3046875,-68.9586566932775
21386.71875,-71.0089809006898
21411.1328125,-68.5792305517319
21435.546875,-74.8071292363976
21459.9609375,-76.0724933625626
21484.375,-68.8666017934814
21508.7890625,-62.9366138020425
21533.203125,-63.5612574965861
21557.6171875,-64.5760567910213
21582.03125,-65.8668575984422
21606.4453125,-71.0582414906652
21630.859375,-75.5127399092637
21655.2734375,-66.6663953905073
21679.6875,-68.2515597671719
21704.1015625,-71.6046919881031
21728.515625,-73.4578881233745
21752.9296875,-77.5359948431373
21777.34375,-82.3871514773418
21801.7578125,-83.6386694613331
21826.171875,-71.9701803807884
21850.5859375,-73.3860748879624
21875,-69.598741249897
21899.4140625,-73.2726759637517
21923.828125,-69.1043636975657
21948.2421875,-72.1857368453602
21972.65625,-65.7035480671291
21997.0703125,-66.2895630492452
22021.484375,-82.2091802100986
22045.8984375,-70.7781704616214
22070.3125,-72.042783623406
